time_s,breath,phase,pressure_cm_h2o,flow_l_min,volume_ml,co2_kpa
0.5600000000000003,0,inspiration,23.569566128469507,33.594345879044866,595.3734509896276,0.0
0.5700000000000003,0,inspiration,23.59732610658902,32.93328039156962,600.8623310548892,0.0
0.5800000000000003,0,inspiration,23.623295760024153,32.279002935136305,606.2421648774119,0.0
0.5900000000000003,0,inspiration,23.647590552211565,31.631929207142086,611.5141530786022,0.0
0.6000000000000003,0,inspiration,23.670318500002786,30.992427774499287,616.6795577076855,0.0
0.6100000000000003,0,inspiration,23.691580653916905,30.36082359705827,621.7396949738618,0.0
0.6200000000000003,0,inspiration,23.71147154742038,29.737401312264655,626.695928525906,0.0
0.6300000000000003,0,inspiration,23.7300796172314,29.122408296741618,631.5496632420295,0.0
0.6400000000000003,0,inspiration,23.74748759651757,28.516057519440974,636.3023394952697,0.0
0.6500000000000004,0,inspiration,23.763772882735065,27.918530200065295,640.9554278619472,0.0
0.6600000000000004,0,inspiration,23.779007881744768,27.329978285588254,645.5104242428787,0.0
0.6700000000000004,0,inspiration,23.793260329735297,26.75052675683687,649.9688453690181,0.0
0.6800000000000004,0,inspiration,23.80659359438424,26.180275776347408,654.332224665076,0.0
0.6900000000000004,0,inspiration,23.819066956596597,25.619302687971857,658.6021084464046,0.0
0.7000000000000004,0,inspiration,23.830735874073085,25.06766387802184,662.7800524260749,0.0
0.7100000000000004,0,inspiration,23.841652227880104,24.52539650710395,666.8676185105923,0.0
0.7200000000000004,0,inspiration,23.85186455311764,23.992520121217666,670.8663718641286,0.0
0.7300000000000004,0,inspiration,23.861418254710774,23.46903815010681,674.7778782224797,0.0
0.7400000000000004,0,inspiration,23.870355809284053,22.95493930035186,678.603701439205,0.0
0.7500000000000004,0,inspiration,23.87871695401646,22.450198850196166,682.3454012475711,0.0
0.7600000000000005,0,inspiration,23.88653886331649,21.954779852643604,686.0045312230117,0.0
0.7700000000000005,0,inspiration,23.893856314102948,21.46863425294199,689.5826369318353,0.0
0.7800000000000005,0,inspiration,23.900701840426308,20.991703926155125,693.0812542528612,0.0
0.7900000000000005,0,inspiration,23.907105878118024,20.52392164018113,696.5019078595581,0.0
0.8000000000000005,0,inspiration,23.913096900111036,20.065211949189752,699.8461098510896,0.0
0.8100000000000005,0,inspiration,23.918701543032974,19.615492022152292,703.1153585214483,0.0
0.8200000000000005,0,inspiration,23.923944725635053,19.174672410825266,706.3111372565859,0.0
0.8300000000000005,0,inspiration,23.928849759583095,18.742657761260606,709.4349135501293,0.0
0.8400000000000005,0,inspiration,23.933438453103307,18.319347472640636,712.4881381289027,0.0
0.8500000000000005,0,inspiration,23.937731207943635,17.90463630701766,715.4722441800724,0.0
0.8600000000000005,0,inspiration,23.94174711008179,17.498414953255548,718.3886466722817,0.0
0.8700000000000006,0,inspiration,23.945504014583236,17.100570548304717,721.2387417636658,0.0
0.8800000000000006,0,inspiration,23.949018624986437,16.710987158694344,724.0239062901148,0.0
0.8900000000000006,0,inspiration,23.952306567568293,16.329546224968183,726.7454973276095,0.0
0.9000000000000006,0,inspiration,23.955382460820005,15.956126971584661,729.4048518228736,0.0
0.9100000000000006,0,inspiration,23.958259980442193,15.590606784657401,732.0032862869832,0.0
0.9200000000000006,0,inspiration,23.960951920148318,15.232861559743682,734.5420965469405,0.0
0.9300000000000006,0,inspiration,23.963470248546678,14.882766021741878,737.0225575505641,0.0
0.9400000000000006,0,inspiration,23.96582616235395,14.54019401883233,739.4459232203695,0.0
0.9500000000000006,0,inspiration,23.968030136176782,14.20501879225955,741.8134263524128,0.0
0.9600000000000006,0,inspiration,23.97009196908287,13.877113223641047,744.126278556353,0.0
0.9700000000000006,0,inspiration,23.972020828168482,13.556350061363576,746.3856702332469,0.0
0.9800000000000006,0,inspiration,23.973825289316217,13.242602127545577,748.5927705878378,0.0
0.9900000000000007,0,inspiration,23.975513375324137,12.935742506929415,750.748727672326,0.0
1.0000000000000007,0,inspiration,23.977092591575882,12.635644718975714,752.854668458822,0.0
1.0100000000000007,0,inspiration,23.97856995941027,12.342182874362173,754.9116989378823,0.0
1.0200000000000007,0,inspiration,23.97995204733879,12.055231816996637,756.9209042407151,0.0
1.0300000000000007,0,inspiration,23.98124500024986,11.774667252575588,758.883348782811,0.0
1.0400000000000007,0,inspiration,23.982454566729476,11.500365864674622,760.8000764269235,0.0
1.0500000000000007,0,inspiration,23.983586124620018,11.232205419254182,762.6721106634659,0.0
1.0600000000000007,0,inspiration,23.984644704930588,10.970064858443207,764.5004548065397,0.0
1.0700000000000007,0,inspiration,23.985635014205343,10.713824384378068,766.286092203936,0.0
1.0800000000000007,0,inspiration,23.98656145544922,10.463365533826874,768.0299864595738,0.0
1.0900000000000007,0,inspiration,23.987428147704087,10.218571244295926,769.7330816669565,0.0
1.1000000000000008,0,inspiration,23.988238944362386,9.979325912246484,771.396302652331,0.0
1.1100000000000008,0,inspiration,23.988997450299667,9.74551544402269,773.0205552263347,0.0
1.1200000000000008,0,inspiration,23.989707037902182,9.517027300034231,774.6067264430071,0.0
1.1300000000000008,0,inspiration,23.990370862060825,9.29375053273196,776.155684865129,0.0
1.1400000000000008,0,inspiration,23.99099187419807,9.075575818828785,777.6682808349339,0.0
1.1500000000000008,0,inspiration,23.99157283539025,8.862395486246122,779.1453467493083,0.0
1.1600000000000008,0,inspiration,23.99211632864357,8.654103536173574,780.5876973386705,0.0
1.1700000000000008,0,inspiration,23.992624770378363,8.450595660652871,781.9961299487793,0.0
1.1800000000000008,0,inspiration,23.99310042117275,8.251769256038433,783.3714248247858,0.0
1.1900000000000008,0,inspiration,23.993545395813328,8.057523432668967,784.7143453968972,0.0
1.2000000000000008,0,inspiration,23.993961672697754,7.867759021075171,786.0256385670764,0.0
1.2100000000000009,0,inspiration,23.99435110263084,7.682378575000648,787.3060349962432,0.0
1.2200000000000009,0,inspiration,23.994715417053428,7.501286371517812,788.5562493914962,0.0
1.2300000000000009,0,inspiration,23.995056235740503,7.324388408488591,789.7769807929109,0.0
1.2400000000000009,0,inspiration,23.99537507400289,7.151592399598357,790.9689128595105,0.0
1.25,0,expiration,9.3198223591972,-66.39644718394399,779.9028383288532,0.0
1.26,0,expiration,9.256587647593435,-65.13175295186868,769.0475461702084,0.0
1.27,0,expiration,9.194557406686915,-63.891148133738305,758.399021481252,0.0
1.28,0,expiration,9.133708694178583,-62.67417388357166,747.9533258339901,0.0
1.29,0,expiration,9.074019004765649,-61.48038009531298,737.7065958181046,0.0
1.3,0,expiration,9.015466261817757,-60.30932523635513,727.6550416120455,0.0
1.31,0,expiration,8.958028809211676,-59.160576184233534,717.7949455813398,0.0
1.32,0,expiration,8.901685403321952,-58.03370806643904,708.1226609036,0.0
1.33,0,expiration,8.846415205163444,-56.92830410326888,698.6346102197218,0.0
1.34,0,expiration,8.792197772684135,-55.8439554536827,689.3272843107748,0.0
1.35,0,expiration,8.739013053204442,-54.78026106408884,680.1972408000933,0.0
1.36,0,expiration,8.686841376000547,-53.73682752001096,671.2411028800914,0.0
1.37,0,expiration,8.63566344502909,-52.71326890058181,662.4555580633278,0.0
1.3800000000000001,0,expiration,8.585460331790435,-51.70920663580869,653.8373569573597,0.0
1.3900000000000001,0,expiration,8.536213468327775,-50.7242693665555,645.3833120629338,0.0
1.4000000000000001,0,expiration,8.487904640359629,-49.75809280719257,637.0902965950684,0.0
1.4100000000000001,0,expiration,8.440515980543257,-48.81031961086513,628.9552433265908,0.0
1.4200000000000002,0,expiration,8.394029961866217,-47.88059923732435,620.9751434537034,0.0
1.4300000000000002,0,expiration,8.34842939116402,-46.968587823280394,613.1470454831567,0.0
1.4400000000000002,0,expiration,8.303697402760907,-46.07394805521814,605.4680541406203,0.0
1.4500000000000002,0,expiration,8.259817452232117,-45.19634904464232,597.9353292998466,0.0
1.4600000000000002,0,expiration,8.216773310284836,-44.335466205696726,590.5460849322305,0.0
1.4700000000000002,0,expiration,8.174549056755614,-43.49098113511229,583.2975880763785,0.0
1.4800000000000002,0,expiration,8.133129074722163,-42.662581494443245,576.1871578273045,0.0
1.4900000000000002,0,expiration,8.092498044727442,-41.84996089454884,569.2121643448797,0.0
1.5000000000000002,0,expiration,8.052640939113603,-41.05281878227207,562.3700278811677,0.0
1.5100000000000002,0,expiration,8.013543016463826,-40.270860329276516,555.6582178262884,0.0
1.5200000000000002,0,expiration,7.9751898161502135,-39.503796323004266,549.0742517724543,0.0
1.5300000000000002,0,expiration,7.937567152985443,-38.751343059708844,542.6156945958361,0.0
1.5400000000000003,0,expiration,7.900661111976221,-38.01322223952441,536.2801575559154,0.0
1.5500000000000003,0,expiration,7.8644580431766755,-37.28916086353351,530.0652974119931,2.9976021664879227e-15
1.5600000000000003,0,expiration,7.828944556639955,-36.57889113279911,523.9688155565266,0.10800000000000311
1.5700000000000003,0,expiration,7.794107517465859,-35.882150349317186,517.9884571649737,0.21600000000000322
1.5800000000000003,0,expiration,7.759934040942723,-35.19868081885447,512.1220103618314,0.3240000000000033
1.5900000000000003,0,expiration,7.726411487781898,-34.528229755637966,506.3673054025584,0.43200000000000344
1.6000000000000003,0,expiration,7.693527459443189,-33.870549188863784,500.72221387108107,0.5400000000000035
1.6100000000000003,0,expiration,7.6612697935490415,-33.22539587098083,495.1846478925843,0.6480000000000036
1.6200000000000003,0,expiration,7.629626559386188,-32.592531187723765,489.75255936129696,0.7560000000000037
1.6300000000000003,0,expiration,7.598586053493128,-31.971721069862568,484.42393918298654,0.8640000000000039
1.6400000000000003,0,expiration,7.56813679533136,-31.362735906627194,479.196816531882,0.972000000000004
1.6500000000000004,0,expiration,7.5382675230393215,-30.765350460786433,474.0692581217509,1.080000000000004
1.6600000000000004,0,expiration,7.508967189267146,-30.179343785342926,469.03936749086046,1.1880000000000042
1.6700000000000004,0,expiration,7.480224957090625,-29.60449914181251,464.10528430055837,1.2960000000000043
1.6800000000000004,0,expiration,7.452030196003184,-29.04060392006369,459.2651836472144,1.4040000000000044
1.6900000000000004,0,expiration,7.424372477984076,-28.487449559681522,454.5172753872675,1.5120000000000045
1.7000000000000004,0,expiration,7.397241573641534,-27.944831472830668,449.85980347512907,1.6200000000000045
1.7100000000000004,0,expiration,7.370627448429312,-27.412548968586247,445.291045313698,1.7280000000000046
1.7200000000000004,0,expiration,7.344520258935411,-26.89040517870822,440.80931111724664,1.8360000000000047
1.7300000000000004,0,expiration,7.318910349241414,-26.37820698482829,436.41294328644193,1.9440000000000048
1.7400000000000004,0,expiration,7.293788247351102,-25.87576494702204,432.10031579527157,2.052000000000005
1.7500000000000004,0,expiration,7.269144661687266,-25.382893233745317,427.8698335896474,2.160000000000005
1.7600000000000005,0,expiration,7.244970477655127,-24.899409553102547,423.7199319974636,2.268000000000005
1.7700000000000005,0,expiration,7.2212567542712165,-24.425135085424323,419.6490761498929,2.376000000000005
1.7800000000000005,0,expiration,7.197994720856532,-23.959894417130645,415.65576041370446,2.4840000000000053
1.7900000000000005,0,expiration,7.175175773792592,-23.503515475851835,411.7385078343958,2.5920000000000054
1.8000000000000005,0,expiration,7.152791473339404,-23.05582946678808,407.8958695899311,2.7000000000000055
1.8100000000000005,0,expiration,7.130833540513887,-22.61667081027774,404.12642445488484,2.8080000000000056
1.8200000000000005,0,expiration,7.109293854027915,-22.185877080558303,400.4287782747918,2.9160000000000057
1.8300000000000005,0,expiration,7.088164447284523,-21.763288945690462,396.80156345051006,3.024000000000006
1.8400000000000005,0,expiration,7.067437505431479,-21.348750108629577,393.2434384324051,3.132000000000006
1.8500000000000005,0,expiration,7.047105362470879,-20.942107249417585,389.75308722416884,3.240000000000006
1.8600000000000005,0,expiration,7.027160498423818,-20.54320996847636,386.32921889608946,3.348000000000006
1.8700000000000006,0,expiration,7.007595536549077,-20.151910730981548,382.97056710759256,3.456000000000006
1.8800000000000006,0,expiration,6.98840324061481,-19.768064812296203,379.67588963887647,3.5640000000000063
1.8900000000000006,0,expiration,6.969576512222147,-19.391530244442954,376.44396793146933,3.6720000000000064
1.9000000000000006,0,expiration,6.951108388179817,-19.022167763596332,373.2736066375366,3.7800000000000065
1.9100000000000006,0,expiration,6.9329920379287815,-18.65984075857563,370.163633177774,3.8880000000000066
1.9200000000000006,0,expiration,6.91522076101585,-18.304415220317004,367.1128973077212,3.9960000000000067
1.9300000000000006,0,expiration,6.897787984615555,-17.955759692311112,364.12027069233596,4.104000000000007
1.9400000000000006,0,expiration,6.880687261099067,-17.613745221981336,361.18464648867246,4.212000000000007
1.9500000000000006,0,expiration,6.863912265649564,-17.27824531299127,358.3049389365072,4.320000000000007
1.9600000000000006,0,expiration,6.84745679392289,-16.94913587845781,355.48008295676425,4.428000000000007
1.9700000000000006,0,expiration,6.831314759752944,-16.626295195058873,352.7090337575878,4.536000000000008
1.9800000000000006,0,expiration,6.815480192900503,-16.309603858010057,349.99076644791944,4.644000000000007
1.9900000000000007,0,expiration,6.79994723684525,-15.998944736904996,347.3242756584353,4.752000000000008
2.0000000000000004,0,expiration,6.7847101466196325,-15.694202932392653,344.7085751697032,4.860000000000005
2.0100000000000002,0,expiration,6.769763286684016,-15.39526573368033,342.1426975474231,4.968000000000003
2.02,0,expiration,6.755101128842417,-15.10202257684834,339.62569378461507,5.076
2.03,0,expiration,6.740718250197803,-14.814365003956054,337.1566329506224,5.183999999999999
2.0399999999999996,0,expiration,6.726609331146416,-14.532186622928322,334.73460184680096,5.291999999999996
2.0499999999999994,0,expiration,6.712769153410298,-14.255383068205951,332.3587046687667,5.399999999999993
2.059999999999999,0,expiration,6.6991925981072455,-13.98385196214491,330.02806267507583,4.863176470588235
2.069999999999999,0,expiration,6.685874643857582,-13.717492877151628,327.7418138622172,4.866352941176471
2.0799999999999987,0,expiration,6.672810364926951,-13.456207298539024,325.49911264579407,4.869529411764706
2.0899999999999985,0,expiration,6.659994929404534,-13.199898588090676,323.29912954777893,4.872705882352941
2.0999999999999983,0,expiration,6.6474235974158855,-12.948471948317719,321.141050889726,4.875882352941177
2.109999999999998,0,expiration,6.635091719369862,-12.701834387397248,319.02407849182646,4.8790588235294114
2.119999999999998,0,expiration,6.622994734239008,-12.45989468478015,316.94742937769644,4.882235294117647
2.1299999999999977,0,expiration,6.611128167872554,-12.222563357451088,314.91033548478794,4.885411764705882
2.1399999999999975,0,expiration,6.59948763134165,-11.989752626832995,312.91204338031577,4.888588235294117
2.1499999999999972,0,expiration,6.588068819316084,-11.761376386321686,310.95181398259547,4.891764705882353
2.159999999999997,0,expiration,6.576867508471968,-11.537350169439353,309.0289222876889,4.894941176470588
2.169999999999997,0,expiration,6.5658795559296435,-11.317591118592873,307.14265710125676,4.898117647058823
2.1799999999999966,0,expiration,6.555100897721466,-11.102017954429332,305.29232077551853,4.901294117647058
2.1899999999999964,0,expiration,6.54452754728867,-10.890550945773402,303.47722895122297,4.904470588235293
2.199999999999996,0,expiration,6.53415559400698,-10.683111880139595,301.69671030453304,4.907647058823528
2.209999999999996,0,expiration,6.523981201740186,-10.479624034803736,299.9501062987324,4.910823529411764
2.2199999999999958,0,expiration,6.514000607421333,-10.280012148426664,298.2367709406613,4.914
2.2299999999999955,0,expiration,6.504210119660925,-10.0842023932185,296.55607054179154,4.917176470588234
2.2399999999999953,0,expiration,6.494606117381674,-9.892122347633482,294.90738348385264,4.9203529411764695
2.249999999999995,0,expiration,6.485185048479153,-9.703700969583062,293.2900999889221,4.923529411764705
2.259999999999995,0,expiration,6.475943428508129,-9.518868570162597,291.70362189389505,4.92670588235294
2.2699999999999947,0,expiration,6.466877839393681,-9.337556787873623,290.1473624292494,4.929882352941175
2.2799999999999945,0,expiration,6.4579849281671375,-9.159698563342754,288.62074600202567,4.933058823529411
2.2899999999999943,0,expiration,6.449261405725859,-8.985228114517184,287.12320798293945,4.936235294117646
2.299999999999994,0,expiration,6.4407040456167906,-8.81408091233582,285.6541944975501,4.939411764705881
2.309999999999994,0,expiration,6.432309682843152,-8.646193656863034,284.2131622214063,4.942588235294116
2.3199999999999936,0,expiration,6.424075212693753,-8.48150425387506,282.79957817909377,4.945764705882351
2.3299999999999934,0,expiration,6.415997589594818,-8.319951791896374,281.4129195471111,4.948941176470586
2.339999999999993,0,expiration,6.408073825983485,-8.161476519669698,280.0526734604994,4.952117647058822
2.349999999999993,0,expiration,6.400300991202851,-8.00601982405702,278.7183368231566,4.955294117647057
2.3599999999999928,0,expiration,6.39267621041803,-7.853524208360607,277.4094161217632,4.958470588235293
2.3699999999999926,0,expiration,6.385196663552934,-7.703933271058672,276.1254272432534,4.9616470588235275
2.3799999999999923,0,expiration,6.37785958424717,-7.557191684943398,274.8658952957628,4.964823529411762
2.389999999999992,0,expiration,6.370662258832932,-7.413245176658645,273.6303544329864,4.967999999999998
2.399999999999992,0,expiration,6.36360202533135,-7.272040506626998,272.41834768188187,4.971176470588233
2.4099999999999917,0,expiration,6.356676272467893,-7.133525449357858,271.2294267736556,4.974352941176468
2.4199999999999915,0,expiration,6.3498824387066115,-6.997648774132226,270.06315197796687,4.977529411764704
2.4299999999999913,0,expiration,6.3432180113026595,-6.86436022605319,268.91909194029137,4.9807058823529395
2.439999999999991,0,expiration,6.33668052537309,-6.733610507461796,267.79682352238103,4.9838823529411735
2.449999999999991,0,expiration,6.330267562985032,-6.605351259700631,266.6959316457643,4.987058823529409
2.4599999999999906,0,expiration,6.3239767522615065,-6.479535045230134,265.61600913822593,4.990235294117645
2.4699999999999904,0,expiration,6.317805766504148,-6.3561153300829565,264.5566565832121,4.99341176470588
2.47999999999999,0,expiration,6.311752323332637,-6.235046466652738,263.5174821721033,4.996588235294115
2.48999999999999,0,expiration,6.305814183840597,-6.11628367681194,262.4981015593013,4.999764705882351
2.49999999999999,0,expiration,6.299989151767438,-5.99978303534876,261.4981377200765,5.002941176470586
2.5099999999999896,0,expiration,6.2942750726861565,-5.88550145372313,260.5172208111227,5.0061176470588205
2.5199999999999894,0,expiration,6.2886698332064235,-5.773396664128461,259.5549880337679,5.009294117647056
2.529999999999989,0,expiration,6.2831713601929575,-5.66342720385915,258.6110834997914,5.012470588235291
2.539999999999989,0,expiration,6.277777619998809,-5.555552399976182,257.6851580997954,5.015647058823526
2.5499999999999887,0,expiration,6.272486617713108,-5.44973235426216,256.776869374085,5.018823529411762
2.5599999999999885,0,expiration,6.267296396423339,-5.345927928466776,255.8858813860072,5.021999999999997
2.5699999999999883,0,expiration,6.262205036491469,-5.244100729829393,255.0118645977023,5.025176470588232
2.579999999999988,0,expiration,6.25721065484402,-5.144213096880401,254.15449574822225,5.028352941176467
2.589999999999988,0,expiration,6.252311404275551,-5.046228085511029,253.3134577339704,5.031529411764702
2.5999999999999877,0,expiration,6.247505472765547,-4.950109455310936,252.48843949141857,5.034705882352937
2.6099999999999874,0,expiration,6.242791082808114,-4.855821656162274,251.6791358820582,5.037882352941173
2.6199999999999872,0,expiration,6.23816649075461,-4.763329815092199,250.88524757954283,5.041058823529408
2.629999999999987,0,expiration,6.233629986168809,-4.672599723376192,250.10648095898014,5.044235294117644
2.639999999999987,0,expiration,6.229179891194176,-4.583597823883512,249.34254798833288,5.0474117647058785
2.6499999999999866,0,expiration,6.224814559933331,-4.496291198666624,248.59316612188846,5.050588235294113
2.6599999999999864,0,expiration,6.220532377839364,-4.410647556787273,247.85805819575722,5.053764705882349
2.669999999999986,0,expiration,6.21633176111861,-4.326635222372199,247.13695232536188,5.056941176470584
2.679999999999986,0,expiration,6.212211156144926,-4.244223122898516,246.42958180487878,5.06011764705882
2.6899999999999857,0,expiration,6.2081690388850195,-4.163380777700398,245.7356850085954,5.063294117647055
2.6999999999999855,0,expiration,6.20420391433483,-4.084078286696602,245.05500529414596,5.06647058823529
2.7099999999999853,0,expiration,6.200314315966549,-4.006286319330976,244.3872909075908,5.069647058823525
2.719999999999985,0,expiration,6.196498805186232,-3.9299761037246417,243.73229489030334,5.07282352941176
2.729999999999985,0,expiration,6.192755970801733,-3.855119416034669,243.0897749876309,5.075999999999996
2.7399999999999847,0,expiration,6.189084428500746,-3.7816885700149294,242.45949355929508,5.079176470588231
2.7499999999999845,0,expiration,6.185482820338831,-3.709656406776618,241.84121749149898,5.082352941176466
2.7599999999999842,0,expiration,6.181949814237139,-3.6389962847427904,241.2347181107085,5.085529411764702
2.769999999999984,0,expiration,6.178484103489762,-3.5696820697952436,240.63977109907597,5.0887058823529365
2.779999999999984,0,expiration,6.175084406280438,-3.5016881256087484,240.05615641147452,5.091882352941171
2.7899999999999836,0,expiration,6.171749465208423,-3.4349893041684676,239.4836581941131,5.095058823529407
2.7999999999999834,0,expiration,6.168478046823503,-3.369560936470062,238.92206470470143,5.098235294117642
2.809999999999983,0,expiration,6.165268941169725,-3.305378823394489,238.37116823413567,5.101411764705877
2.819999999999983,0,expiration,6.162120961337917,-3.2424192267583307,237.83076502967594,5.104588235294113
2.8299999999999828,0,expiration,6.159032943026716,-3.1806588605343133,237.3006552195869,5.107764705882348
2.8399999999999825,0,expiration,6.156003744111927,-3.1200748822385327,236.78064273921382,5.1109411764705825
2.8499999999999823,0,expiration,6.153032244224077,-3.060644884481545,236.27053525846688,5.114117647058818
2.859999999999982,0,expiration,6.1501173443341,-3.0023468866819947,235.77014411068654,5.117294117647054
2.869999999999982,0,expiration,6.147257966346781,-2.94515932693562,235.27928422286396,5.120470588235289
2.8799999999999817,0,expiration,6.144453052702081,-2.8890610540416306,234.79777404719036,5.123647058823524
2.8899999999999815,0,expiration,6.141701565983948,-2.8340313196789646,234.32543549391053,5.12682352941176
2.8999999999999813,0,expiration,6.139002488536629,-2.7800497707325955,233.86209386545508,5.129999999999995
2.909999999999981,0,expiration,6.136354822088311,-2.727096441766219,233.40757779182738,5.1331764705882295
2.919999999999981,0,expiration,6.133757587381875,-2.675151747637494,232.96171916722113,5.136352941176465
2.9299999999999806,0,expiration,6.131209823812692,-2.6241964762538372,232.5243530878455,5.1395294117647
2.9399999999999804,0,expiration,6.128710589073405,-2.5742117814681054,232.09531779093416,5.142705882352936
2.94999999999998,0,expiration,6.126258958805342,-2.52517917610684,231.67445459491634,5.145882352941171
2.95999999999998,0,expiration,6.123854026256661,-2.477080525133235,231.26160784072746,5.149058823529406
2.9699999999999798,0,expiration,6.121494901947017,-2.429898038940337,230.8566248342374,5.1522352941176415
2.9799999999999796,0,expiration,6.119180713338499,-2.3836142667699733,230.45935578977574,5.155411764705876
2.9899999999999793,0,expiration,6.116910604513004,-2.3382120902600834,230.06965377473242,5.158588235294111
2.999999999999979,0,expiration,6.114683735855614,-2.2936747171122818,229.6873746552137,5.161764705882347
3.009999999999979,0,expiration,6.112499283744075,-2.249985674881494,229.31237704273343,5.164941176470582
3.0199999999999787,0,expiration,6.110356440244192,-2.207128804883829,228.94452224191946,5.168117647058817
3.0299999999999785,0,expiration,6.108254412810968,-2.1650882562193607,228.58367419921623,5.171294117647053
3.0399999999999783,0,expiration,6.106192423995524,-2.123848479910484,228.2296994525645,5.1744705882352875
